"","cluster","next.cluster","geo_id","StartTime","EndTime","Lon.50.","Lon.2.5.","Lon.97.5.","Lat.50.","Lat.2.5.","Lat.97.5.","sitenum","duration","period","geo.id2","band.id","animal.id","animal.taxon","deploy.on.date","deploy.on.time_GMT","deploy.off.date","deploy.off.time","lig.estimated.deploy.day","lig.estimated.recovery.day","animal.latest.date.born","animal.life.stage","Age.status","Wing.cord.mm","animal.mass","animal.sex","animal.taxon.detail","attachment.type","deploy.latitude","deploy.longitude","recovery.latitude","recovery.longitude","deployment.comments","deployment.end.type","manipulation.type","study.site","deploy.range","tag.comments","study.site.specification","tag.manufacturer.name","tag.mass","tag.model","tag.readout.method","tag.serial.no","Study","preliminary_analysis","recording_interval_seconds","light_threshold","Time_shift_hours","Recorded_North_South_mig","Light_Data_Available","Time_shift","In_habitat_median_zenith_angle","Hill_Ekstrom_median_angle","tol","MCMC.iter","MCMC.thin","MCMC.chains","changeLight.days","changelight.quantile","mergesites.distance","stat.nbr.limit","path.elongated","Insert_twilights","Range_region","Fall_carrib_edits","Clock_drift_edits","mod.deploy.lon","mod.deploy.lat","nbr.departure","spring.equinox.year","spring.equinox.date","Recaptured","IH.calib.start","IH.calib.end","IH.calib.start2","IH.calib.end2","Zenith0_adjustment","br.departure","br.arrival","br.departure.woodsworth","br.arrival.woodsworth","nbr.arrival.woodsworth","nbr.departure.woodsworth","X","First.trans.flight.start","first.trans.flight.start","First.trans.flight.start.1","first.trans.flight.start.1","light.review.quality","Breeding_region_MC","site_type","IQR.lon.dist","IQR.lat.dist","fall.br.departure","spring.br.arrival","NB_count","year.difference","Standard.geo.id","nbr.arrival","NB.last.site.arrival","sorted.num"
"73",11,5,"B","2013-10-24 4:00","2014-04-19 10:26",-71.48206767,-71.64622907,-71.3175853,7.129852538,6.375931785,7.81430512,7,177.2684028,"Non-breeding period","","2490-89933",NA,"Setophaga","2013-06-18","4:45:00","2014-06-17",NA,"2013-06-18","2014-06-17","2012-07-01","AHY","Adult",NA,12.8,"Female ","striata","harness",44.528354,-72.815699,NA,NA,"captured and released on Mt Mansfield, VT","removal","none","Mount Mansfield, Vermont, USA","Breeding","Biotrack model MK-6 (~0.5 g including harness)","","Biotrack","0.5","MK-6","tag-retrieval","","Deluca et al. 2015","No ",120,NA,NA,"Both","Yes","No",92.52512211,92.5,0.16,1000,20,3,1,0.9,250,14,FALSE,"","Eastern",TRUE,FALSE,-72.815699,44.528354,"2014-04-19",2014,"2014-03-20","No","2013-07-01","2013-08-20","2014-05-25","2014-06-10",0,"2013-09-03",NA,"","","","",NA,"2013-09-01","2013-11-01","2013-10-23","2013-10-24","good","Eastern Region","Nonbreeding",36301.56427,160118.9872,"2013-09-19","2014-05-11",1,0,"B","2013-10-24 4:00","2013-10-24 4:00",11
"74",5,24,"B","2014-04-25 10:30","2014-05-07 10:00",-77.86741934,-78.72767261,-77.11306908,37.63114624,36.38369235,39.15400301,8,11.97899306,"Pre-breeding migration","","2490-89933",NA,"Setophaga","2013-06-18","4:45:00","2014-06-17",NA,"2013-06-18","2014-06-17","2012-07-01","AHY","Adult",NA,12.8,"Female ","striata","harness",44.528354,-72.815699,NA,NA,"captured and released on Mt Mansfield, VT","removal","none","Mount Mansfield, Vermont, USA","Breeding","Biotrack model MK-6 (~0.5 g including harness)","","Biotrack","0.5","MK-6","tag-retrieval","","Deluca et al. 2015","No ",120,NA,NA,"Both","Yes","No",92.52512211,92.5,0.16,1000,20,3,1,0.9,250,14,FALSE,"","Eastern",TRUE,FALSE,-72.815699,44.528354,"2014-04-19",2014,"2014-03-20","No","2013-07-01","2013-08-20","2014-05-25","2014-06-10",0,"2013-09-03",NA,"","","","",NA,"2013-09-01","2013-11-01","2013-10-23","2013-10-24","good","Eastern Region","Stopover",142342.2471,308389.5726,"2013-09-19","2014-05-11",NA,0,"B","2013-10-24 4:00","2013-10-24 4:00",5
"75",24,NA,"B","2014-05-13 0:07","2014-07-07 8:50",-72.815699,-72.815699,-72.815699,44.528354,44.528354,44.528354,9,55.36336806,"Breeding","","2490-89933",NA,"Setophaga","2013-06-18","4:45:00","2014-06-17",NA,"2013-06-18","2014-06-17","2012-07-01","AHY","Adult",NA,12.8,"Female ","striata","harness",44.528354,-72.815699,NA,NA,"captured and released on Mt Mansfield, VT","removal","none","Mount Mansfield, Vermont, USA","Breeding","Biotrack model MK-6 (~0.5 g including harness)","","Biotrack","0.5","MK-6","tag-retrieval","","Deluca et al. 2015","No ",120,NA,NA,"Both","Yes","No",92.52512211,92.5,0.16,1000,20,3,1,0.9,250,14,FALSE,"","Eastern",TRUE,FALSE,-72.815699,44.528354,"2014-04-19",2014,"2014-03-20","No","2013-07-01","2013-08-20","2014-05-25","2014-06-10",0,"2013-09-03",NA,"","","","",NA,"2013-09-01","2013-11-01","2013-10-23","2013-10-24","good","Eastern Region","Breeding",0,0,"2013-09-19","2014-05-11",NA,0,"B","2013-10-24 4:00",NA,24
"76",24,10,"E",NA,NA,-72.815699,-72.815699,-72.815699,44.528354,44.528359,44.528359,1,NA,"Pre-breeding migration","","2540-59026",NA,"Setophaga","2013-06-18","0:50:00","2014-07-08",NA,"2013-06-18","2014-07-08","2012-07-01","Adult","Adult",NA,11,"Male ","striata","harness",44.528359,-72.815699,NA,NA,"captured and released on Mt Mansfield, VT","removal","none","Mount Mansfield, Vermont, USA","Breeding","Biotrack model MK-6 (0.6 g including harness) geolocators","","Biotrack","0.6","MK-6","tag-retrieval","","Deluca et al. 2015","No ",120,NA,NA,"Both","Yes","No ",93.38441885,91.5,0.255,1000,20,3,1,0.89,250,14,FALSE,"No ","Eastern",FALSE,FALSE,-72.815699,44.528354,"2014-04-28",2014,"2014-03-20","No","2013-07-01","2013-08-20","2014-05-25","2014-06-10",0,NA,"2014-05-14","","","","",NA,"","","","","","Eastern Region","Breeding",0,0,"2013-10-18","2014-05-14",NA,0,"E","2013-11-10 11:04",NA,24
"77",10,9,"E","2014-03-27 23:16","2014-04-28 10:27",-72.86723435,-73.28540695,-72.47812289,10.51978567,8.523459671,11.56544517,11,31.46595848,"Non-breeding period","","2540-59026",NA,"Setophaga","2013-06-18","0:50:00","2014-07-08",NA,"2013-06-18","2014-07-08","2012-07-01","Adult","Adult",NA,11,"Male ","striata","harness",44.528359,-72.815699,NA,NA,"captured and released on Mt Mansfield, VT","removal","none","Mount Mansfield, Vermont, USA","Breeding","Biotrack model MK-6 (0.6 g including harness) geolocators","","Biotrack","0.6","MK-6","tag-retrieval","","Deluca et al. 2015","No ",120,NA,NA,"Both","Yes","No ",93.38441885,91.5,0.255,1000,20,3,1,0.89,250,14,FALSE,"No ","Eastern",FALSE,FALSE,-72.815699,44.528354,"2014-04-28",2014,"2014-03-20","No","2013-07-01","2013-08-20","2014-05-25","2014-06-10",0,NA,"2014-05-14","","","","",NA,"","","","","","Eastern Region","Nonbreeding",88355.94355,338632.2768,"2013-10-18","2014-05-14",3,0,"E","2013-11-10 11:04","2014-03-27 23:16",10
"78",9,24,"E","2014-04-29 23:07","2014-05-04 23:47",-75.72558253,-75.76096048,-75.71448207,21.08688798,20.99857321,21.11406982,12,5.028326008,"Pre-breeding migration","","2540-59026",NA,"Setophaga","2013-06-18","0:50:00","2014-07-08",NA,"2013-06-18","2014-07-08","2012-07-01","Adult","Adult",NA,11,"Male ","striata","harness",44.528359,-72.815699,NA,NA,"captured and released on Mt Mansfield, VT","removal","none","Mount Mansfield, Vermont, USA","Breeding","Biotrack model MK-6 (0.6 g including harness) geolocators","","Biotrack","0.6","MK-6","tag-retrieval","","Deluca et al. 2015","No ",120,NA,NA,"Both","Yes","No ",93.38441885,91.5,0.255,1000,20,3,1,0.89,250,14,FALSE,"No ","Eastern",FALSE,FALSE,-72.815699,44.528354,"2014-04-28",2014,"2014-03-20","No","2013-07-01","2013-08-20","2014-05-25","2014-06-10",0,NA,"2014-05-14","","","","",NA,"","","","","","Eastern Region","Stopover",4827.483957,12857.02361,"2013-10-18","2014-05-14",NA,0,"E","2013-11-10 11:04","2014-03-27 23:16",9
"79",24,NA,"E","2014-05-14 0:38","2014-06-16 8:30",-72.815699,-72.815699,-72.815699,44.528354,44.528359,44.528359,13,33.32807824,"Breeding","","2540-59026",NA,"Setophaga","2013-06-18","0:50:00","2014-07-08",NA,"2013-06-18","2014-07-08","2012-07-01","Adult","Adult",NA,11,"Male ","striata","harness",44.528359,-72.815699,NA,NA,"captured and released on Mt Mansfield, VT","removal","none","Mount Mansfield, Vermont, USA","Breeding","Biotrack model MK-6 (0.6 g including harness) geolocators","","Biotrack","0.6","MK-6","tag-retrieval","","Deluca et al. 2015","No ",120,NA,NA,"Both","Yes","No ",93.38441885,91.5,0.255,1000,20,3,1,0.89,250,14,FALSE,"No ","Eastern",FALSE,FALSE,-72.815699,44.528354,"2014-04-28",2014,"2014-03-20","No","2013-07-01","2013-08-20","2014-05-25","2014-06-10",0,NA,"2014-05-14","","","","",NA,"","","","","","Eastern Region","Breeding",0,0,"2013-10-18","2014-05-14",NA,0,"E","2013-11-10 11:04",NA,24
"80",16,12,"V7638_001",NA,NA,-149.416795,-149.4133,-149.4133,63.722625,63.72697,63.72697,1,NA,"Pre-breeding migration","","1780-53957",NA,"Setophaga","2018-06-12","","2019-07-08",NA,"","","","AHY","Adult",NA,NA,"Male","Striata","",63.72697,-149.4133,63.72709,-149.41327,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",90.47625391,91.25,0.14,1000,20,3,1,0.71,250,14,FALSE,"No","Western",FALSE,TRUE,-149.416795,63.722625,"2019-04-27",2019,"2019-03-19","Yes","2018-07-25","2018-08-25",NA,NA,0,"2018-09-01","2019-05-22","","","","",NA,"","","","","","Northwestern Region","Breeding",0,0,"2018-08-31","2019-05-22",NA,0,"7638-001","2018-09-19 23:20",NA,16
"81",12,4,"V7638_001","2018-09-19 23:20","2018-09-19 23:20",-62.39091235,-62.3960106,-62.38447393,3.409124746,3.38110687,3.434524489,10,175.0066599,"Non-breeding period","","1780-53957",NA,"Setophaga","2018-06-12","","2019-07-08",NA,"","","","AHY","Adult",NA,NA,"Male","Striata","",63.72697,-149.4133,63.72709,-149.41327,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",90.47625391,91.25,0.14,1000,20,3,1,0.71,250,14,FALSE,"No","Western",FALSE,TRUE,-149.416795,63.722625,"2019-04-27",2019,"2019-03-19","Yes","2018-07-25","2018-08-25",NA,NA,0,"2018-09-01","2019-05-22","","","","",NA,"","","","","","Northwestern Region","Nonbreeding",1281.983956,5946.422045,"2018-08-31","2019-05-22",1,0,"7638-001","2018-09-19 23:20","2018-09-19 23:20",12
"82",4,16,"V7638_001","2018-10-12 22:26","2018-10-12 22:26",-87.49634609,-89.63432584,-85.21518822,39.78614503,37.22305039,43.31197214,11,7.587914888,"Pre-breeding migration","","1780-53957",NA,"Setophaga","2018-06-12","","2019-07-08",NA,"","","","AHY","Adult",NA,NA,"Male","Striata","",63.72697,-149.4133,63.72709,-149.41327,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",90.47625391,91.25,0.14,1000,20,3,1,0.71,250,14,FALSE,"No","Western",FALSE,TRUE,-149.416795,63.722625,"2019-04-27",2019,"2019-03-19","Yes","2018-07-25","2018-08-25",NA,NA,0,"2018-09-01","2019-05-22","","","","",NA,"","","","","","Northwestern Region","Stopover",377984.1905,677815.6689,"2018-08-31","2019-05-22",NA,0,"7638-001","2018-09-19 23:20","2018-09-19 23:20",4
"83",16,NA,"V7638_001","2018-11-03 22:27","2018-11-09 10:17",-149.416795,-149.4133,-149.4133,63.722625,63.72697,63.72697,12,19.16186864,"Breeding","","1780-53957",NA,"Setophaga","2018-06-12","","2019-07-08",NA,"","","","AHY","Adult",NA,NA,"Male","Striata","",63.72697,-149.4133,63.72709,-149.41327,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",90.47625391,91.25,0.14,1000,20,3,1,0.71,250,14,FALSE,"No","Western",FALSE,TRUE,-149.416795,63.722625,"2019-04-27",2019,"2019-03-19","Yes","2018-07-25","2018-08-25",NA,NA,0,"2018-09-01","2019-05-22","","","","",NA,"","","","","","Northwestern Region","Breeding",0,0,"2018-08-31","2019-05-22",NA,0,"7638-001","2018-09-19 23:20",NA,16
"84",16,12,"V7638_005",NA,NA,-149.416795,-149.41446,-149.41446,63.722625,63.72635,63.72635,1,NA,"Pre-breeding migration","","1760-53518",NA,"Setophaga","2018-06-14","","2019-07-08",NA,"","","","AHY","Adult",NA,NA,"Male","Striata","",63.72635,-149.41446,63.72527,-149.41557,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",90.69946741,92,0.16,1000,20,3,1,0.63,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2019-04-20",2019,"2019-03-19","Yes","2018-07-25","2018-08-20",NA,NA,4,"2018-08-22","2019-05-22","","","","",NA,"","","","","","Northwestern Region","Breeding",0,0,"2018-08-25","2019-06-10",NA,0,"7638-005","2018-11-10 22:21",NA,16
"85",12,9,"V7638_005","2019-03-22 22:40","2019-04-20 22:29",-65.23957288,-66.79062041,-63.73047345,6.783894577,-0.554003554,10.04941358,11,28.99205357,"Non-breeding period","","1760-53518",NA,"Setophaga","2018-06-14","","2019-07-08",NA,"","","","AHY","Adult",NA,NA,"Male","Striata","",63.72635,-149.41446,63.72527,-149.41557,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",90.69946741,92,0.16,1000,20,3,1,0.63,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2019-04-20",2019,"2019-03-19","Yes","2018-07-25","2018-08-20",NA,NA,4,"2018-08-22","2019-05-22","","","","",NA,"","","","","","Northwestern Region","Nonbreeding",338268.4364,1180366.996,"2018-08-25","2019-06-10",2,0,"7638-005","2018-11-10 22:21","2019-03-22 22:40",12
"86",9,6,"V7638_005","2019-04-24 10:22","2019-04-26 23:41",-76.70123951,-76.74919463,-76.65364348,25.45671764,25.40858748,25.50399502,12,2.554861111,"Pre-breeding migration","","1760-53518",NA,"Setophaga","2018-06-14","","2019-07-08",NA,"","","","AHY","Adult",NA,NA,"Male","Striata","",63.72635,-149.41446,63.72527,-149.41557,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",90.69946741,92,0.16,1000,20,3,1,0.63,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2019-04-20",2019,"2019-03-19","Yes","2018-07-25","2018-08-20",NA,NA,4,"2018-08-22","2019-05-22","","","","",NA,"","","","","","Northwestern Region","Stopover",9603.990186,10620.71935,"2018-08-25","2019-06-10",NA,0,"7638-005","2018-11-10 22:21","2019-03-22 22:40",9
"87",6,16,"V7638_005","2019-05-06 1:10","2019-05-12 1:05",-91.03702215,-94.3079792,-88.1064008,36.32849371,33.0179933,40.79807935,13,5.996863426,"Pre-breeding migration","","1760-53518",NA,"Setophaga","2018-06-14","","2019-07-08",NA,"","","","AHY","Adult",NA,NA,"Male","Striata","",63.72635,-149.41446,63.72527,-149.41557,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",90.69946741,92,0.16,1000,20,3,1,0.63,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2019-04-20",2019,"2019-03-19","Yes","2018-07-25","2018-08-20",NA,NA,4,"2018-08-22","2019-05-22","","","","",NA,"","","","","","Northwestern Region","Stopover",556079.2,866075.2184,"2018-08-25","2019-06-10",NA,0,"7638-005","2018-11-10 22:21","2019-03-22 22:40",6
"88",16,NA,"V7638_005","2019-06-10 8:40","2019-06-11 11:11",-149.416795,-149.41446,-149.41446,63.722625,63.72635,63.72635,15,1.104926698,"Breeding","","1760-53518",NA,"Setophaga","2018-06-14","","2019-07-08",NA,"","","","AHY","Adult",NA,NA,"Male","Striata","",63.72635,-149.41446,63.72527,-149.41557,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",90.69946741,92,0.16,1000,20,3,1,0.63,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2019-04-20",2019,"2019-03-19","Yes","2018-07-25","2018-08-20",NA,NA,4,"2018-08-22","2019-05-22","","","","",NA,"","","","","","Northwestern Region","Breeding",0,0,"2018-08-25","2019-06-10",NA,0,"7638-005","2018-11-10 22:21",NA,16
"89",16,12,"V7638_009",NA,NA,-149.416795,-149.42673,-149.42673,63.722625,63.72141,63.72141,1,NA,"Pre-breeding migration","","1760-53502",NA,"Setophaga","2018-07-07","","2019-07-10",NA,"","","","AHY","Adult",NA,NA,"Male","Striata","",63.72141,-149.42673,63.72145,-149.4257,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",90.76873855,92.75,0.12,1000,20,3,1,0.7,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2019-04-26",2019,"2019-03-19","Yes","2018-07-25","2018-08-22",NA,NA,2.5,"2018-08-23","2019-05-23","","","","",NA,"","","","","","Northwestern Region","Breeding",0,0,"2018-08-27","2019-05-22",NA,0,"7638-009","2018-10-27 10:03",NA,16
"90",12,2,"V7638_009","2018-10-27 10:03","2019-04-26 22:44",-66.64186059,-66.91079586,-66.42619577,5.579137086,4.597697604,6.368306109,7,181.5282571,"Non-breeding period","","1760-53502",NA,"Setophaga","2018-07-07","","2019-07-10",NA,"","","","AHY","Adult",NA,NA,"Male","Striata","",63.72141,-149.42673,63.72145,-149.4257,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",90.76873855,92.75,0.12,1000,20,3,1,0.7,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2019-04-26",2019,"2019-03-19","Yes","2018-07-25","2018-08-22",NA,NA,2.5,"2018-08-23","2019-05-23","","","","",NA,"","","","","","Northwestern Region","Nonbreeding",53689.88639,197103.2371,"2018-08-27","2019-05-22",1,0,"7638-009","2018-10-27 10:03","2018-10-27 10:03",12
"91",2,16,"V7638_009","2019-05-05 11:08","2019-05-13 1:11",-95.63129217,-97.39815184,-93.74070609,43.32113524,41.02678517,45.95503805,8,7.585231819,"Pre-breeding migration","","1760-53502",NA,"Setophaga","2018-07-07","","2019-07-10",NA,"","","","AHY","Adult",NA,NA,"Male","Striata","",63.72141,-149.42673,63.72145,-149.4257,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",90.76873855,92.75,0.12,1000,20,3,1,0.7,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2019-04-26",2019,"2019-03-19","Yes","2018-07-25","2018-08-22",NA,NA,2.5,"2018-08-23","2019-05-23","","","","",NA,"","","","","","Northwestern Region","Stopover",296182.3393,548610.6019,"2018-08-27","2019-05-22",NA,0,"7638-009","2018-10-27 10:03","2018-10-27 10:03",2
"92",16,NA,"V7638_009","2019-06-13 8:34","2019-06-14 11:00",-149.416795,-149.42673,-149.42673,63.722625,63.72141,63.72141,10,1.101805623,"Breeding","","1760-53502",NA,"Setophaga","2018-07-07","","2019-07-10",NA,"","","","AHY","Adult",NA,NA,"Male","Striata","",63.72141,-149.42673,63.72145,-149.4257,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",90.76873855,92.75,0.12,1000,20,3,1,0.7,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2019-04-26",2019,"2019-03-19","Yes","2018-07-25","2018-08-22",NA,NA,2.5,"2018-08-23","2019-05-23","","","","",NA,"","","","","","Northwestern Region","Breeding",0,0,"2018-08-27","2019-05-22",NA,0,"7638-009","2018-10-27 10:03",NA,16
"93",16,12,"V7638_010",NA,NA,-149.40282,-149.40282,-149.40282,63.717,63.717,63.717,1,NA,"Pre-breeding migration","","2850-21906",NA,"Setophaga","2018-07-03","","2019-07-08",NA,"","","","AHY","Adult",NA,NA,"Male","Striata","",63.717,-149.40282,63.72733,-149.41238,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"South and partial North","Yes","No",91.59768667,93.5,0.13,1000,20,3,1,0.83,250,14,TRUE,"No","Western",FALSE,TRUE,-149.416795,63.722625,"2019-04-27",2019,"2019-03-19","No","2018-07-25","2018-08-24",NA,NA,4,"2018-08-26",NA,"","","","",NA,"","","","","","Northwestern Region","Breeding",0,0,"2018-08-26",NA,NA,0,"7638-010","2018-10-26 22:24",NA,16
"94",12,6,"V7638_010","2019-02-27 22:37","2019-04-27 22:30",-62.82226548,-64.05615894,-61.61993972,3.476647435,-2.799287381,9.229332531,10,58.99546534,"Non-breeding period","","2850-21906",NA,"Setophaga","2018-07-03","","2019-07-08",NA,"","","","AHY","Adult",NA,NA,"Male","Striata","",63.717,-149.40282,63.72733,-149.41238,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"South and partial North","Yes","No",91.59768667,93.5,0.13,1000,20,3,1,0.83,250,14,TRUE,"No","Western",FALSE,TRUE,-149.416795,63.722625,"2019-04-27",2019,"2019-03-19","No","2018-07-25","2018-08-24",NA,NA,4,"2018-08-26",NA,"","","","",NA,"","","","","","Northwestern Region","Nonbreeding",270699.493,1339019.844,"2018-08-26",NA,2,0,"7638-010","2018-10-26 22:24","2019-02-27 22:37",12
"95",6,3,"V7638_010","2019-05-08 11:00","2019-05-16 1:20",-90.19547078,-93.67231202,-87.44111936,34.13341145,31.53401151,37.47246134,12,7.597364797,"Pre-breeding migration","","2850-21906",NA,"Setophaga","2018-07-03","","2019-07-08",NA,"","","","AHY","Adult",NA,NA,"Male","Striata","",63.717,-149.40282,63.72733,-149.41238,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"South and partial North","Yes","No",91.59768667,93.5,0.13,1000,20,3,1,0.83,250,14,TRUE,"No","Western",FALSE,TRUE,-149.416795,63.722625,"2019-04-27",2019,"2019-03-19","No","2018-07-25","2018-08-24",NA,NA,4,"2018-08-26",NA,"","","","",NA,"","","","","","Northwestern Region","Stopover",574070.6627,661065.211,"2018-08-26",NA,NA,0,"7638-010","2018-10-26 22:24","2019-02-27 22:37",6
"96",3,16,"V7638_010","2019-05-17 10:33","2019-05-21 1:48",-93.10165818,-97.20518701,-89.12307109,37.17286186,34.15841752,41.5634023,13,3.635641766,"Pre-breeding migration","","2850-21906",NA,"Setophaga","2018-07-03","","2019-07-08",NA,"","","","AHY","Adult",NA,NA,"Male","Striata","",63.717,-149.40282,63.72733,-149.41238,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"South and partial North","Yes","No",91.59768667,93.5,0.13,1000,20,3,1,0.83,250,14,TRUE,"No","Western",FALSE,TRUE,-149.416795,63.722625,"2019-04-27",2019,"2019-03-19","No","2018-07-25","2018-08-24",NA,NA,4,"2018-08-26",NA,"","","","",NA,"","","","","","Northwestern Region","Stopover",716675.9203,824319.1351,"2018-08-26",NA,NA,0,"7638-010","2018-10-26 22:24","2019-02-27 22:37",3
"97",16,NA,"V7638_010","2019-05-31 6:31","2019-06-01 10:40",-149.40282,-149.40282,-149.40282,63.717,63.717,63.717,14,1.173081756,"Pre-breeding migration","","2850-21906",NA,"Setophaga","2018-07-03","","2019-07-08",NA,"","","","AHY","Adult",NA,NA,"Male","Striata","",63.717,-149.40282,63.72733,-149.41238,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"South and partial North","Yes","No",91.59768667,93.5,0.13,1000,20,3,1,0.83,250,14,TRUE,"No","Western",FALSE,TRUE,-149.416795,63.722625,"2019-04-27",2019,"2019-03-19","No","2018-07-25","2018-08-24",NA,NA,4,"2018-08-26",NA,"","","","",NA,"","","","","","Northwestern Region","Breeding",0,0,"2018-08-26",NA,NA,0,"7638-010","2018-10-26 22:24",NA,16
"98",16,14,"V7638_011",NA,NA,-149.416795,-149.41913,-149.41913,63.722625,63.72384,63.72384,1,NA,"Pre-breeding migration","","1760-53590",NA,"Setophaga","2018-07-12","","2019-07-08",NA,"","","","AHY","Adult",NA,NA,"Male","Striata","",63.72384,-149.41913,63.72527,-149.41557,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",91.35702502,92.75,0.08,1000,20,3,1,0.86,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2019-04-26",2019,"2019-03-19","Yes","2018-07-25","2018-08-25",NA,NA,3.5,"2018-08-22","2019-05-22","","","","",NA,"","","","","","Northwestern Region","Breeding",0,0,"2018-08-21","2019-05-21",NA,0,"7638-011","2018-10-11 22:24",NA,16
"99",14,8,"V7638_011","2018-10-28 10:08","2019-04-26 9:47",-59.30579865,-59.75909972,-58.91833108,-1.590711624,-2.800608419,0.032166028,10,179.9858333,"Non-breeding period","","1760-53590",NA,"Setophaga","2018-07-12","","2019-07-08",NA,"","","","AHY","Adult",NA,NA,"Male","Striata","",63.72384,-149.41913,63.72527,-149.41557,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",91.35702502,92.75,0.08,1000,20,3,1,0.86,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2019-04-26",2019,"2019-03-19","Yes","2018-07-25","2018-08-25",NA,NA,3.5,"2018-08-22","2019-05-22","","","","",NA,"","","","","","Northwestern Region","Nonbreeding",93557.86831,315343.0089,"2018-08-21","2019-05-21",2,0,"7638-011","2018-10-11 22:24","2018-10-28 10:08",14
"100",8,6,"V7638_011","2019-04-28 10:28","2019-05-03 0:22",-81.27494512,-83.45985628,-78.05713493,31.07118347,26.02999691,36.66118007,11,4.579166667,"Pre-breeding migration","","1760-53590",NA,"Setophaga","2018-07-12","","2019-07-08",NA,"","","","AHY","Adult",NA,NA,"Male","Striata","",63.72384,-149.41913,63.72527,-149.41557,"","","","Denali, Alaska","Breeding","","","Biotrack","","MK-6040","","","Unpublished","No",120,NA,NA,"Both","Yes","No",91.35702502,92.75,0.08,1000,20,3,1,0.86,250,14,FALSE,"No","Western",FALSE,FALSE,-149.416795,63.722625,"2019-04-26",2019,"2019-03-19","Yes","2018-07-25","2018-08-25",NA,NA,3.5,"2018-08-22","2019-05-22","","","","",NA,"","","","","","Northwestern Region","Stopover",515088.4732,1183457.895,"2018-08-21","2019-05-21",NA,0,"7638-011","2018-10-11 22:24","2018-10-28 10:08",8
